id,zanr 
213290,Adventure
213290,3D
213290,Open-World
213290,Modern
213290,Third-Person
507680,Sports
507680,Individual
507680,Combat
507680,Wrestling
553231,Action
553231,Shooter
553231,Third-Person
553231,Arcade
557293,Action
557293,Shooter
557293,First-Person
557293,Tactical
113587,Strategy
113587,Real-Time
113587,Fantasy
113587,General
112110,Miscellaneous
112110,Puzzle
112110,Action
112110,General
498973,Action
498973,General
539661,Strategy
539661,Turn-Based
539661,Card Battle
496145,Adventure
496145,Point-and-Click
170927,Role-Playing
170927,Console-style RPG
170927,Japanese-Style
129140,Miscellaneous
129140,Puzzle
129140,General
275514,Sports
275514,Alternative
275514,Individual
275514,Skateboarding
275514,Skate / Skateboard
111079,Action
111079,Miscellaneous
111079,Rhythm
111079,Music
472966,Strategy
472966,Turn-Based
472966,General
472966,4X
161368,Driving
161368,Mission-based
115122,Role-Playing
115122,Console-style RPG
115122,Japanese-Style
113790,Miscellaneous
113790,Board Games
113790,Board / Card Game
236808,Adventure
236808,General
236808,Point-and-Click
522608,Miscellaneous
522608,Compilation
521435,Action
521435,General
320579,Adventure
320579,General
146674,Role-Playing
146674,Action RPG
113659,Sports
113659,Traditional
113659,Baseball
113659,Sim
108431,Sports
108431,Traditional
108431,Team
108431,Ice Hockey
108431,Sim
110377,Action
110377,Shooter
110377,Third-Person
110377,Sci-Fi
110377,Arcade
106623,Action
106623,Shooter
106623,First-Person
106623,Sci-Fi
106623,Arcade
549537,Action
549537,Beat-'Em-Up
549537,2D
518655,Action
518655,Platformer
518655,2D
516569,Action
516569,Shooter
516569,Light Gun
501329,Adventure
501329,General
510271,Role-Playing
510271,Action RPG
246642,Action
246642,Platformer
246642,2D
114982,Adventure
114982,General
114982,3D
114982,Fantasy
114982,Third-Person
162244,Driving
162244,Racing
162244,Arcade
162082,Action
162082,Shooter
162082,Third-Person
162082,Sci-Fi
102293,Role-Playing
102293,PC-style RPG
102293,Western-Style
102725,Strategy
102725,Real-Time
102725,Historic
102725,General
102214,Action
102214,Shooter
102214,First-Person
102214,Tactical
102214,Historic
101597,Role-Playing
101597,Strategy
101597,General
101597,Massively Multiplayer
161124,Miscellaneous
161124,Compilation
101318,Strategy
101318,Turn-Based
101318,Real-Time
101318,Historic
101318,Tactics
219076,Action
219076,Shooter
219076,First-Person
219076,Modern
219076,Arcade
190926,Action
190926,Miscellaneous
190926,Parlor
190926,Pinball
110039,Strategy
110039,Turn-Based
110039,Fantasy
110039,General
110039,Tactics
161819,Action
161819,Shooter
161819,Scrolling
161161,Action
161161,Beat-'Em-Up
522136,Action
522136,Platformer
522136,2D
512954,Action Adventure
512954,General
497968,Action Adventure
497968,General
496195,Strategy
496195,Real-Time
496195,MOBA
242482,General
242482,Shooter
242482,Historic
242482,Action
242482,First-Person
242482,Arcade
110376,Action
110376,Shooter
110376,First-Person
110376,Modern
110376,Arcade
177764,Action
177764,Shooter
177764,First-Person
177764,Historic
177764,Arcade
112889,Miscellaneous
112889,Puzzle
112889,General
111709,Sports
111709,Traditional
111709,Team
111709,Soccer
111709,Sim
106742,Action
106742,Beat-'Em-Up
106742,3D
135858,Role-Playing
135858,PC-style RPG
135858,Action RPG
202670,Sports
202670,Traditional
202670,Team
202670,Football
202670,Sim
111861,Role-Playing
111861,Console-style RPG
111861,Action RPG
111861,Japanese-Style
112757,Action
112757,Strategy
112757,General
112757,Real-Time
109966,Sports
109966,Traditional
109966,Individual
109966,Golf
109966,Sim
102375,Adventure
102375,3D
102375,First-Person
102375,Fantasy
552942,Action Adventure
552942,Survival
496033,Role-Playing
496033,Western-Style
129437,Strategy
129437,Turn-Based
129437,Modern
129437,General
112062,Action
112062,Sports
112062,Fighting
112062,Individual
112062,Wrestling
112062,Combat
216205,Miscellaneous
216205,Puzzle
216205,Action
109853,Role-Playing
109853,General
109853,Massively Multiplayer
518872,Action Adventure
518872,Survival
162435,Role-Playing
162435,Action RPG
493386,Racing
493386,Simulation
493386,Automobile
198236,Strategy
198236,Real-Time
198236,General
198236,Sci-Fi
515254,Action
515254,Shooter
515254,First-Person
515254,Arcade
511164,Action
511164,Platformer
511164,2D
512487,Adventure
512487,Point-and-Click
171046,Action
171046,Action Adventure
171046,Horror
171046,Shooter
171046,Light Gun
162425,Action
162425,Shooter
162425,First-Person
162425,Sci-Fi
115077,Action Adventure
115077,Adventure
115077,General
115077,Fantasy
115077,Linear
115078,Action Adventure
115078,Adventure
115078,General
115078,Fantasy
115078,Linear
481314,Racing
481314,Arcade
481314,Automobile
491460,Adventure
491460,General
480937,Action
480937,Strategy
480937,Turn-Based
480937,General
480937,Tactics
512704,Role-Playing
512704,Action RPG
163528,Action Adventure
163528,Modern
163528,General
113931,Action Adventure
113931,Adventure
113931,General
113931,Fantasy
108918,Miscellaneous
108918,Board Games
108918,Board / Card Game
161808,Role-Playing
161808,Console-style RPG
162276,Action Adventure
162276,Fantasy
103222,Role-Playing
103222,Massively Multiplayer Online
103222,Massively Multiplayer
103222,Fantasy
102999,Action
102999,Shooter
102999,First-Person
102999,Historic
102999,Arcade
102216,Simulation
102216,Sci-Fi
102216,Mech
102279,Sports
102279,Traditional
102279,Ice Hockey
102279,Sim
102426,Simulation
102426,Miscellaneous
102426,Virtual Life
102426,Virtual
161195,Sports
161195,Traditional
161195,Ice Hockey
161195,Arcade
160947,Strategy
160947,General
160935,Action Adventure
160935,Horror
160730,Action
160730,General
492377,Action
492377,Fighting
492377,2D
541585,Action
541585,Sports
541585,General
541585,Team
541585,Football
541585,Sim
494735,Japanese-Style
494735,Role-Playing
494735,Action RPG
535383,Action Adventure
535383,General
495866,Role-Playing
495866,Roguelike
129459,Action
129459,General
252907,Action
252907,Racing
252907,General
252907,Arcade
252907,Futuristic
114191,Driving
114191,Racing
114191,Simulation
114191,Rally / Offroad
114191,Automobile
542655,Racing
542655,Simulation
542655,Automobile
498743,Action Adventure
498743,General
182134,Simulation
182134,Miscellaneous
182134,Virtual Life
182134,Virtual
498003,Action
498003,General
498003,Arcade
163360,Driving
163360,Racing
163360,Motorcycle
163360,Motocross
527413,Racing
527413,Arcade
527413,Automobile
110741,Action Adventure
110741,Sci-Fi
110741,Open-World
346746,Sci-Fi
346746,Action
346746,Shooter
346746,Third-Person
346746,Shoot-'Em-Up
346746,Arcade
346746,Top-Down
559030,Action Adventure
559030,General
499224,Action
499224,Platformer
499224,2D
546120,Action
546120,Beat-'Em-Up
546120,2D
532965,Puzzle
532965,General
522288,Action
522288,Shooter
522288,Shoot-'Em-Up
522288,Horizontal
510666,Role-Playing
510666,Action RPG
503193,General
503193,Role-Playing
503193,Western-Style
438316,Role-Playing
438316,Miscellaneous
438316,General
438316,Board / Card Game
365523,Action
365523,Platformer
365523,2D
261937,Action
261937,Platformer
261937,3D
177369,Action
177369,Fighting
177369,3D
177369,2D
109008,Action
109008,Shooter
109008,Scrolling
109008,Shoot-'Em-Up
109008,Vertical
101750,Action
101750,Fighting
101750,2D
115189,Action
115189,Shooter
115189,First-Person
115189,Sci-Fi
115189,Arcade
560978,Action Adventure
560978,Open-World
289935,General
289935,Sports
289935,Team
289935,Futuristic
521813,Racing
521813,Arcade
521813,Automobile
480942,Adventure
480942,General
161909,Action Adventure
161909,Fantasy
213094,Action
213094,Shooter
213094,Third-Person
213094,Sci-Fi
213094,Arcade
491335,Strategy
491335,Real-Time
491335,General
491350,Action
491350,General
215600,Sports
215600,Miscellaneous
215600,Parlor
215600,Individual
215600,Billiards
110379,Role-Playing
110379,Massively Multiplayer Online
110379,Massively Multiplayer
110379,Fantasy
494582,Strategy
494582,Real-Time
494582,Command
514896,Action Adventure
514896,Adventure
514896,3D
514896,Open-World
514896,Third-Person
232587,Action Adventure
232587,Fantasy
232587,General
232587,Sandbox
520874,Action
520874,Platformer
520874,2D
501178,Puzzle
501178,Action
254791,General
254791,Scrolling
254791,Action
254791,Shooter
254791,Shoot-'Em-Up
254791,Top-Down
161817,Miscellaneous
161817,Board Games
161360,Sports
161360,Traditional
161360,Baseball
161360,Sim
101957,Strategy
101957,Tycoon
101957,Management
101957,Business / Tycoon
161135,Sports
161135,Traditional
161135,Ice Hockey
161135,Arcade
161010,Sports
161010,Alternative
161010,Other
160767,Action
160767,Fighting
160767,3D
533072,Adventure
533072,General
256463,General
256463,Role-Playing
256463,Japanese-Style
327229,Action
327229,General
327229,Sports
327229,Traditional
327229,Team
327229,Soccer
327229,Sim
161703,Action
161703,Beat-'Em-Up
142888,Sports
142888,Traditional
142888,Individual
142888,Golf
142888,Sim
546121,Action
546121,Beat-'Em-Up
546121,2D
540868,Adventure
540868,General
540868,Action Adventure
540868,Sandbox
104158,Simulation
104158,Driving
104158,Car Combat
104158,Vehicle
104158,Combat
110293,Action
110293,Shooter
110293,Static
110293,Third-Person
110293,Shoot-'Em-Up
110293,Sci-Fi
110293,Top-Down
550028,Action
550028,General
522806,Action
522806,Platformer
522806,3D
408558,Action
408558,General
508897,Action Adventure
508897,General
115446,Adventure
115446,General
115446,3D
115446,Fantasy
115446,Third-Person
109830,Sports
109830,Traditional
109830,Team
109830,Soccer
109830,Sim
162286,Action
162286,Platformer
162286,2D
208909,Action
208909,Strategy
208909,General
208909,Beat-'Em-Up
208909,3D
143178,Action
143178,Platformer
143178,3D
515255,Action
515255,Shooter
515255,First-Person
515255,Arcade
532029,Role-Playing
532029,Japanese-Style
543551,Sports
543551,Team
543551,Soccer
543551,Sim
502637,Action Adventure
502637,General
112959,Action Adventure
112959,Fantasy
112959,General
508410,Role-Playing
508410,Action RPG
162825,Sports
162825,Traditional
162825,Ice Hockey
162825,Sim
113770,Driving
113770,Racing
113770,Arcade
113770,Automobile
114799,Action
114799,Miscellaneous
114799,Rhythm
114799,Music
535349,Racing
535349,Simulation
535349,Automobile
508893,Strategy
508893,Turn-Based
508893,Card Battle
554879,Action Adventure
554879,Survival
172569,Action
172569,Shooter
172569,First-Person
172569,Sci-Fi
172569,Arcade
245962,General
245962,Action
107888,Action
107888,Shooter
107888,First-Person
107888,Modern
107888,Arcade
162923,Action Adventure
162923,Sci-Fi
112278,Sports
112278,Traditional
112278,Team
112278,Baseball
112278,Arcade
109209,Sports
109209,Traditional
109209,Team
109209,Baseball
109209,Sim
533838,Puzzle
533838,General
507507,Action Adventure
507507,Linear
320457,Role-Playing
320457,General
320457,Japanese-Style
107795,Miscellaneous
107795,Rhythm
107795,Dancing
102952,Action Adventure
102952,Modern
102952,General
103014,Driving
103014,Racing
